nome_estabelecimento;codigo_estabelecimento;nome_especialidade;codigo_especialidade;data_agendamento;horario_agendamento;recursos_disponiveis_no_horario;agendamentos_confirmados_no_horario;taxa_media_falta_especifica_2023;taxa_media_falta_especifica_ultimas_4_semanas;taxa_media_falta_especifica_historico;taxa_media_falta_geral_2023;taxa_media_falta_geral_ultimas_4_semanas;taxa_media_falta_geral_historico;desvio_padrao_falta_especifica_2023;desvio_padrao_falta_especifica_ultimas_4_semanas;desvio_padrao_falta_especifica_historico;indice_elasticidade_agendamento;elasticidade_maior_igual_50_porcento;overbooking_conservador_sugerido_maior_que_zero;disponibilidade_ajustada_recursos;disponibilidade_maior_igual_overbooking_sugerido;sugestao_overbooking_conservador_2023;sugestao_overbooking_moderado_2023;sugestao_overbooking_super_moderado_2023;sugestao_overbooking_agressivo_2023;sugestao_overbooking_super_agressivo_2023;sugestao_overbooking_conservador_ultimas_4_semanas;sugestao_overbooking_moderado_ultimas_4_semanas;sugestao_overbooking_super_moderado_ultimas_4_semanas;sugestao_overbooking_agressivo_ultimas_4_semanas;sugestao_overbooking_super_agressivo_ultimas_4_semanas;sugestao_overbooking_conservador_historico;sugestao_overbooking_moderado_historico;sugestao_overbooking_super_moderado_historico;sugestao_overbooking_agressivo_historico;sugestao_overbooking_super_agressivo_historico;detalhe_probabilidade_falta_individual;resumo_faltas_esperadas_por_horario
Dental Faria Lima;29;Odonto - Cirurgia;167;30/07/2024;13;0;0;0.21;0.26;0.26;0.244;0.25;0.247;0.08;0.1;0.12;0.4615384615384615;False;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Cirurgia;167;30/07/2024;15;0;0;0.24;0.26;0.31;0.244;0.25;0.247;0.15;0.17;0.2;0.6451612903225807;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Cirurgia;167;30/07/2024;16;0;0;0.1;0.28;0.28;0.244;0.25;0.247;0.13;0.17;0.23;0.8214285714285714;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Cirurgia;167;30/07/2024;17;0;0;0.2;0.25;0.27;0.244;0.25;0.247;0.17;0.14;0.2;0.7407407407407407;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Clínica geral;159;31/07/2024;8;4;4;0.23;0.29;0.23;0.244;0.25;0.247;0.1;0.13;0.16;0.6956521739130435;True;True;0;False;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0;573941(0.0000), 568856(0.0000), 564799(0.0020), 547167(0.0140);0 / 4
Dental Faria Lima;29;Odonto - Clínica geral;159;31/07/2024;9;6;6;0.23;0.23;0.22;0.244;0.25;0.247;0.15;0.2;0.15;0.6818181818181818;True;True;0;False;1.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;3.0;3.0;1.0;1.0;2.0;2.0;2.0;507717(0.4620), 578139(-1.0000), 576563(1.0000), 572789(0.0000), 569112(0.0000), 556081(0.3760);01/jun
Dental Faria Lima;29;Odonto - Clínica geral;159;31/07/2024;10;3;3;0.16;0.2;0.17;0.244;0.25;0.247;0.1;0.06;0.12;0.7058823529411764;True;False;0;True;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;559310(0.6740), 562141(0.0000), 578140(-1.0000);01/mar
Dental Faria Lima;29;Odonto - Clínica geral;159;31/07/2024;11;6;6;0.24;0.13;0.24;0.244;0.25;0.247;0.15;0.02;0.17;0.7083333333333334;True;True;0;False;1.0;1.0;2.0;2.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;3.0;578037(-1.0000), 576229(0.0000), 559312(0.0000), 539057(0.5980), 578028(-1.0000), 570342(0.0120);0 / 6
Dental Faria Lima;29;Odonto - Clínica geral;159;31/07/2024;13;5;5;0.32;0.24;0.23;0.244;0.25;0.247;0.16;0.15;0.14;0.6086956521739131;True;True;0;False;1.0;1.0;2.0;2.0;3.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;564155(0.0000), 515815(0.4440), 559816(0.0000), 405287(0.3420), 576748(0.0000);0 / 5
Dental Faria Lima;29;Odonto - Clínica geral;159;31/07/2024;14;3;3;0.23;0.17;0.19;0.244;0.25;0.247;0.14;0.06;0.12;0.631578947368421;True;False;0;True;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;542122(0.5460), 568857(0.4120), 577616(0.0000);0 / 3
Dental Faria Lima;29;Odonto - Clínica geral;159;31/07/2024;15;1;1;0.19;0.16;0.21;0.244;0.25;0.247;0.15;0.06;0.12;0.5714285714285714;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;534143(0.3740);0 / 1
Dental Faria Lima;29;Odonto - Clínica geral;159;31/07/2024;16;3;3;0.26;0.19;0.22;0.244;0.25;0.247;0.16;0.13;0.14;0.6363636363636365;True;False;0;True;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;578007(-1.0000), 573188(0.0000), 576862(0.0000);0 / 3
Dental Faria Lima;29;Odonto - Clínica geral;159;31/07/2024;17;5;5;0.3;0.15;0.2;0.244;0.25;0.247;0.17;0.11;0.14;0.7000000000000001;True;True;0;False;1.0;1.0;2.0;2.0;3.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;574344(0.0060), 311349(0.2760), 577345(0.0000), 576601(0.0000), 567897(0.4780);0 / 5
Dental Faria Lima;29;Odonto - Clínica geral;159;31/07/2024;18;4;4;0.34;0.19;0.32;0.244;0.25;0.247;0.06;0.23;0.19;0.59375;True;True;0;False;1.0;1.0;1.0;2.0;2.0;0.0;0.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;540219(0.4100), 577706(-1.0000), 414075(0.4580), 539062(0.2080);0 / 4
Dental Faria Lima;29;Odonto - Endodontia;168;31/07/2024;8;3;3;0.23;0.29;0.23;0.244;0.25;0.247;0.1;0.13;0.16;0.6956521739130435;True;False;0;True;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;566060(0.0080), 558671(0.0260), 540898(0.0020);0 / 3
Dental Faria Lima;29;Odonto - Endodontia;168;31/07/2024;9;2;2;0.23;0.23;0.22;0.244;0.25;0.247;0.15;0.2;0.15;0.6818181818181818;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;570413(0.3680), 532088(0.5420);0 / 2
Dental Faria Lima;29;Odonto - Endodontia;168;31/07/2024;10;1;1;0.16;0.2;0.17;0.244;0.25;0.247;0.1;0.06;0.12;0.7058823529411764;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;540219(0.4260);0 / 1
Dental Faria Lima;29;Odonto - Endodontia;168;31/07/2024;13;2;2;0.32;0.24;0.23;0.244;0.25;0.247;0.16;0.15;0.14;0.6086956521739131;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;571498(0.0100), 574251(0.0020);0 / 2
Dental Faria Lima;29;Odonto - Endodontia;168;31/07/2024;14;2;2;0.23;0.17;0.19;0.244;0.25;0.247;0.14;0.06;0.12;0.631578947368421;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;575988(0.0060), 571724(0.1480);0 / 2
Dental Faria Lima;29;Odonto - Endodontia;168;31/07/2024;15;1;1;0.19;0.16;0.21;0.244;0.25;0.247;0.15;0.06;0.12;0.5714285714285714;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;546645(0.7680);01/jan
Dental Faria Lima;29;Odonto - Endodontia;168;31/07/2024;16;3;3;0.26;0.19;0.22;0.244;0.25;0.247;0.16;0.13;0.14;0.6363636363636365;True;False;0;True;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;571138(0.0040), 552226(0.7500), 569373(0.9820);02/mar
Dental Faria Lima;29;Odonto - Endodontia;168;31/07/2024;17;1;1;0.3;0.15;0.2;0.244;0.25;0.247;0.17;0.11;0.14;0.7000000000000001;True;False;0;True;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;567379(0.0020);0 / 1
Dental Faria Lima;29;Odonto - Prótese;170;31/07/2024;8;0;0;0.23;0.29;0.23;0.244;0.25;0.247;0.1;0.13;0.16;0.6956521739130435;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Prótese;170;31/07/2024;9;0;0;0.23;0.23;0.22;0.244;0.25;0.247;0.15;0.2;0.15;0.6818181818181818;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Prótese;170;31/07/2024;10;0;0;0.16;0.2;0.17;0.244;0.25;0.247;0.1;0.06;0.12;0.7058823529411764;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Prótese;170;31/07/2024;11;0;0;0.24;0.13;0.24;0.244;0.25;0.247;0.15;0.02;0.17;0.7083333333333334;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Prótese;170;31/07/2024;13;0;0;0.32;0.24;0.23;0.244;0.25;0.247;0.16;0.15;0.14;0.6086956521739131;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Prótese;170;31/07/2024;14;0;0;0.23;0.17;0.19;0.244;0.25;0.247;0.14;0.06;0.12;0.631578947368421;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Prótese;170;31/07/2024;15;0;0;0.19;0.16;0.21;0.244;0.25;0.247;0.15;0.06;0.12;0.5714285714285714;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Prótese;170;31/07/2024;16;0;0;0.26;0.19;0.22;0.244;0.25;0.247;0.16;0.13;0.14;0.6363636363636365;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Prótese;170;31/07/2024;17;0;0;0.3;0.15;0.2;0.244;0.25;0.247;0.17;0.11;0.14;0.7000000000000001;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Periodontia;169;31/07/2024;8;2;2;0.23;0.29;0.23;0.244;0.25;0.247;0.1;0.13;0.16;0.6956521739130435;True;False;0;True;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;575613(0.1400), 576908(-1.0000);0 / 2
Dental Faria Lima;29;Odonto - Periodontia;169;31/07/2024;10;2;2;0.16;0.2;0.17;0.244;0.25;0.247;0.1;0.06;0.12;0.7058823529411764;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;522757(0.3560), 400430(-1.0000);0 / 2
Dental Faria Lima;29;Odonto - Periodontia;169;31/07/2024;11;1;1;0.24;0.13;0.24;0.244;0.25;0.247;0.15;0.02;0.17;0.7083333333333334;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578028(-1.0000);0 / 1
Dental Faria Lima;29;Odonto - Periodontia;169;31/07/2024;13;1;1;0.32;0.24;0.23;0.244;0.25;0.247;0.16;0.15;0.14;0.6086956521739131;True;False;0;True;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529830(0.0000);0 / 1
Dental Faria Lima;29;Odonto - Periodontia;169;31/07/2024;15;1;1;0.19;0.16;0.21;0.244;0.25;0.247;0.15;0.06;0.12;0.5714285714285714;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529566(0.0020);0 / 1
Dental Faria Lima;29;Odonto - Periodontia;169;31/07/2024;17;2;2;0.3;0.15;0.2;0.244;0.25;0.247;0.17;0.11;0.14;0.7000000000000001;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;578007(-1.0000), 575648(0.1340);0 / 2
Dental Faria Lima;29;Odonto - Ortodontia;163;31/07/2024;8;2;2;0.23;0.29;0.23;0.244;0.25;0.247;0.1;0.13;0.16;0.6956521739130435;True;False;0;True;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;577044(0.1440), 579000(-1.0000);0 / 2
Dental Faria Lima;29;Odonto - Ortodontia;163;31/07/2024;9;2;2;0.23;0.23;0.22;0.244;0.25;0.247;0.15;0.2;0.15;0.6818181818181818;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;554490(0.0040), 579010(-1.0000);0 / 2
Dental Faria Lima;29;Odonto - Ortodontia;163;31/07/2024;10;2;2;0.16;0.2;0.17;0.244;0.25;0.247;0.1;0.06;0.12;0.7058823529411764;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;578037(-1.0000), 379751(0.0000);0 / 2
Dental Faria Lima;29;Odonto - Ortodontia;163;31/07/2024;14;2;2;0.23;0.17;0.19;0.244;0.25;0.247;0.14;0.06;0.12;0.631578947368421;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;282055(0.9440), 497129(0.0000);01/fev
Dental Faria Lima;29;Odonto - Ortodontia;163;31/07/2024;15;2;2;0.19;0.16;0.21;0.244;0.25;0.247;0.15;0.06;0.12;0.5714285714285714;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;562677(0.5060), 500442(0.3400);0 / 2
Dental Faria Lima;29;Odonto - Ortodontia;163;31/07/2024;18;1;1;0.34;0.19;0.32;0.244;0.25;0.247;0.06;0.23;0.19;0.59375;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;572768(0.1340);0 / 1
Dental Faria Lima;29;Odonto - Clínica geral;159;03/08/2024;8;6;2;0.33;0.31;0.26;0.244;0.25;0.247;0.13;0.08;0.2;0.7692307692307693;True;False;4;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;576213(0.1400), 565055(0.9960);01/fev
Dental Faria Lima;29;Odonto - Clínica geral;159;03/08/2024;9;8;4;0.28;0.31;0.27;0.244;0.25;0.247;0.11;0.27;0.26;0.9629629629629629;True;True;4;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;574046(0.0000), 576156(0.0020), 574046(0.0000), 280970(0.4300);0 / 4
Dental Faria Lima;29;Odonto - Clínica geral;159;03/08/2024;10;4;4;0.35;0.22;0.26;0.244;0.25;0.247;0.2;0.16;0.25;0.9615384615384615;True;True;0;False;1.0;1.0;2.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;575603(0.1320), 441179(0.5140), 578792(-1.0000), 444460(0.1820);0 / 4
Dental Faria Lima;29;Odonto - Clínica geral;159;03/08/2024;11;8;4;0.19;0.28;0.24;0.244;0.25;0.247;0.17;0.21;0.26;10.833.333.333.333.300;True;False;4;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;447779(0.4740), 527766(0.7240), 543897(1.0000), 570150(1.0000);03/abr
Dental Faria Lima;29;Odonto - Clínica geral;159;03/08/2024;12;5;3;0.43;0.5;0.15;0.244;0.25;0.247;0.3;0.1;0.23;15.333.333.333.333.300;True;False;2;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;576390(0.9980), 570150(1.0000), 570151(1.0000);03/mar
Dental Faria Lima;29;Odonto - Clínica geral;159;03/08/2024;13;9;3;0.58;0.23;0.28;0.244;0.25;0.247;0.24;0.08;0.26;0.9285714285714285;True;False;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578312(-1.0000), 570461(0.0000), 553645(0.2220);0 / 3
Dental Faria Lima;29;Odonto - Clínica geral;159;03/08/2024;14;6;0;0.0;0.5;0.09;0.0;0.25;0.247;0.0;0.5;0.17;1.888.888.888.888.880;True;False;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Clínica geral;159;03/08/2024;15;5;1;0.0;0.5;0.39;0.0;0.25;0.247;0.0;0.5;0.31;0.7948717948717948;True;False;4;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;288243(0.1440);0 / 1
Dental Faria Lima;29;Odonto - Endodontia;168;03/08/2024;8;1;1;0.33;0.31;0.26;0.244;0.25;0.247;0.13;0.08;0.2;0.7692307692307693;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;564799(0.0020);0 / 1
Dental Faria Lima;29;Odonto - Endodontia;168;03/08/2024;9;1;1;0.28;0.31;0.27;0.244;0.25;0.247;0.11;0.27;0.26;0.9629629629629629;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;575613(0.1220);0 / 1
Dental Faria Lima;29;Odonto - Endodontia;168;03/08/2024;10;0;0;0.35;0.22;0.26;0.244;0.25;0.247;0.2;0.16;0.25;0.9615384615384615;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Endodontia;168;03/08/2024;11;1;1;0.19;0.28;0.24;0.244;0.25;0.247;0.17;0.21;0.26;10.833.333.333.333.300;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;403302(0.4520);0 / 1
Dental Faria Lima;29;Odonto - Endodontia;168;03/08/2024;12;1;1;0.43;0.5;0.15;0.244;0.25;0.247;0.3;0.1;0.23;15.333.333.333.333.300;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;567716(0.5420);0 / 1
Dental Faria Lima;29;Odonto - Endodontia;168;03/08/2024;13;2;2;0.58;0.23;0.28;0.244;0.25;0.247;0.24;0.08;0.26;0.9285714285714285;True;False;0;True;1.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;532174(0.5120), 573035(0.0000);0 / 2
Dental Faria Lima;29;Odonto - Endodontia;168;03/08/2024;14;0;0;0.0;0.5;0.09;0.0;0.25;0.247;0.0;0.5;0.17;1.888.888.888.888.880;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Endodontia;168;03/08/2024;15;1;1;0.0;0.5;0.39;0.0;0.25;0.247;0.0;0.5;0.31;0.7948717948717948;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;568528(0.0000);0 / 1
Dental Faria Lima;29;Odonto - Endodontia;168;03/08/2024;16;1;1;0.0;0.33;0.2;0.0;0.25;0.247;0.0;0.33;0.33;1.65;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;568528(0.0000);0 / 1
Dental Faria Lima;29;Odonto - Endodontia;168;03/08/2024;17;1;1;0.0;0.0;0.2;0.0;0.0;0.247;0.0;0.0;0.25;1.25;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;560401(1.0000);01/jan
Dental Faria Lima;29;Odonto - Endodontia;168;03/08/2024;18;0;0;0.0;0.0;0.17;0.0;0.0;0.247;0.0;0.0;0.37;2.176.470.588.235.290;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Faria Lima;29;Odonto - Periodontia;169;03/08/2024;8;1;1;0.33;0.31;0.26;0.244;0.25;0.247;0.13;0.08;0.2;0.7692307692307693;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53535(0.4040);0 / 1
Dental Faria Lima;29;Odonto - Periodontia;169;03/08/2024;11;1;1;0.19;0.28;0.24;0.244;0.25;0.247;0.17;0.21;0.26;10.833.333.333.333.300;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;578656(-1.0000);0 / 1
Dental Faria Lima;29;Odonto - Periodontia;169;03/08/2024;12;1;1;0.43;0.5;0.15;0.244;0.25;0.247;0.3;0.1;0.23;15.333.333.333.333.300;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;575244(0.1520);0 / 1
Dental Faria Lima;29;Odonto - Periodontia;169;03/08/2024;13;1;1;0.58;0.23;0.28;0.244;0.25;0.247;0.24;0.08;0.26;0.9285714285714285;True;False;0;True;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;574269(0.9980);01/jan
Dental Faria Lima;29;Odonto - Cirurgia;167;03/08/2024;8;2;2;0.33;0.31;0.26;0.244;0.25;0.247;0.13;0.08;0.2;0.7692307692307693;True;False;0;True;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;552977(0.4260), 551754(0.5460);0 / 2
Dental Faria Lima;29;Odonto - Cirurgia;167;03/08/2024;9;1;1;0.28;0.31;0.27;0.244;0.25;0.247;0.11;0.27;0.26;0.9629629629629629;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;94951(0.0100);0 / 1
Dental Faria Lima;29;Odonto - Cirurgia;167;03/08/2024;10;2;2;0.35;0.22;0.26;0.244;0.25;0.247;0.2;0.16;0.25;0.9615384615384615;True;False;0;True;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;572730(0.0040), 568704(0.0040);0 / 2
Dental Faria Lima;29;Odonto - Cirurgia;167;03/08/2024;11;1;1;0.19;0.28;0.24;0.244;0.25;0.247;0.17;0.21;0.26;10.833.333.333.333.300;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;567373(0.0020);0 / 1
Dental Faria Lima;29;Odonto - Cirurgia;167;03/08/2024;12;1;1;0.43;0.5;0.15;0.244;0.25;0.247;0.3;0.1;0.23;15.333.333.333.333.300;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;285618(1.0000);01/jan
Dental Faria Lima;29;Odonto - Cirurgia;167;03/08/2024;13;1;1;0.58;0.23;0.28;0.244;0.25;0.247;0.24;0.08;0.26;0.9285714285714285;True;False;0;True;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;420857(0.0060);0 / 1
Dental Faria Lima;29;Odonto - Clínica geral;159;01/08/2024;8;8;8;0.15;0.28;0.31;0.244;0.25;0.247;0.15;0.14;0.19;0.6129032258064516;True;True;0;False;1.0;1.0;2.0;2.0;3.0;2.0;2.0;3.0;3.0;4.0;2.0;2.0;3.0;4.0;4.0;568856(0.0020), 528320(0.3480), 578109(-1.0000), 577012(0.0020), 539862(0.4840), 577069(0.9980), 570556(0.0120), 548882(0.5100);01/ago
Dental Faria Lima;29;Odonto - Clínica geral;159;01/08/2024;9;7;5;0.23;0.33;0.23;0.244;0.25;0.247;0.16;0.2;0.13;0.5652173913043478;True;True;2;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;565289(0.5100), 536388(0.4240), 552945(0.2700), 548868(0.1380), 520799(0.4620);0 / 5
Dental Faria Lima;29;Odonto - Clínica geral;159;01/08/2024;10;8;6;0.19;0.19;0.25;0.244;0.25;0.247;0.11;0.12;0.16;0.64;True;True;2;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;532209(0.0040), 495206(0.5340), 578461(-1.0000), 575612(0.0000), 573656(0.1280), 570342(0.0100);0 / 6
Dental Faria Lima;29;Odonto - Clínica geral;159;01/08/2024;11;10;2;0.21;0.25;0.2;0.244;0.25;0.247;0.23;0.13;0.16;0.7999999999999999;True;False;8;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;572701(0.0000), 462715(0.4580);0 / 2
